,date,location_key,new_confirmed,new_deceased,new_recovered,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_recovered,cumulative_tested
1188079,2021-02-04,ID,11434.0,231.0,11641.0,,1123105.0,31001.0,917306.0,
1188080,2021-02-05,ID,11749.0,201.0,9674.0,,1134854.0,31202.0,926980.0,
1188081,2021-02-06,ID,12156.0,191.0,12204.0,,1147010.0,31393.0,939184.0,
1188082,2021-02-07,ID,10827.0,163.0,10806.0,,1157837.0,31556.0,949990.0,
1188083,2021-02-08,ID,8242.0,207.0,13038.0,,1166079.0,31763.0,963028.0,
1188084,2021-02-09,ID,8700.0,213.0,10424.0,,1174779.0,31976.0,973452.0,
1188085,2021-02-10,ID,8776.0,191.0,9520.0,,1183555.0,32167.0,982972.0,
1188086,2021-02-11,ID,8435.0,214.0,10145.0,,1191990.0,32381.0,993117.0,
1188087,2021-02-12,ID,9869.0,275.0,11000.0,,1201859.0,32656.0,1004117.0,
1188088,2021-02-13,ID,8844.0,280.0,11919.0,,1210703.0,32936.0,1016036.0,
1188089,2021-02-14,ID,6765.0,247.0,9237.0,,1217468.0,33183.0,1025273.0,
1188090,2021-02-15,ID,6462.0,184.0,6792.0,,1223930.0,33367.0,1032065.0,
1188091,2021-02-16,ID,10029.0,229.0,7609.0,,1233959.0,33596.0,1039674.0,
1188092,2021-02-17,ID,9687.0,192.0,8002.0,,1243646.0,33788.0,1047676.0,
1188093,2021-02-18,ID,9039.0,181.0,10546.0,,1252685.0,33969.0,1058222.0,
1188094,2021-02-19,ID,10614.0,183.0,10783.0,,1263299.0,34152.0,1069005.0,
1188095,2021-02-20,ID,8054.0,164.0,9835.0,,1271353.0,34316.0,1078840.0,
1188096,2021-02-21,ID,7300.0,173.0,8236.0,,1278653.0,34489.0,1087076.0,
1188097,2021-02-22,ID,10180.0,202.0,9918.0,,1288833.0,34691.0,1096994.0,
1188098,2021-02-23,ID,9775.0,323.0,7996.0,,1298608.0,35014.0,1104990.0,
1188099,2021-02-24,ID,7533.0,240.0,7735.0,,1306141.0,35254.0,1112725.0,
1188100,2021-02-25,ID,8493.0,264.0,8686.0,,1314634.0,35518.0,1121411.0,
1188101,2021-02-26,ID,8232.0,268.0,7261.0,,1322866.0,35786.0,1128672.0,
1188102,2021-02-27,ID,6208.0,195.0,7382.0,,1329074.0,35981.0,1136054.0,
1188103,2021-02-28,ID,5560.0,185.0,6649.0,,1334634.0,36166.0,1142703.0,
1188104,2021-03-01,ID,6680.0,159.0,9212.0,,1341314.0,36325.0,1151915.0,
1188105,2021-03-02,ID,5712.0,193.0,8948.0,,1347026.0,36518.0,1160863.0,
1188106,2021-03-03,ID,6808.0,203.0,9053.0,,1353834.0,36721.0,1169916.0,
1188107,2021-03-04,ID,7264.0,176.0,6440.0,,1361098.0,36897.0,1176356.0,
1188108,2021-03-05,ID,6971.0,129.0,6331.0,,1368069.0,37026.0,1182687.0,
1188109,2021-03-06,ID,5767.0,128.0,6823.0,,1373836.0,37154.0,1189510.0,
1188110,2021-03-07,ID,5826.0,112.0,5146.0,,1379662.0,37266.0,1194656.0,
1188111,2021-03-08,ID,6894.0,281.0,8725.0,,1386556.0,37547.0,1203381.0,
1188112,2021-03-09,ID,6389.0,210.0,7496.0,,1392945.0,37757.0,1210877.0,
1188113,2021-03-10,ID,5633.0,175.0,5556.0,,1398578.0,37932.0,1216433.0,
1188114,2021-03-11,ID,5144.0,117.0,8170.0,,1403722.0,38049.0,1224603.0,
1188115,2021-03-12,ID,6412.0,180.0,6851.0,,1410134.0,38229.0,1231454.0,
1188116,2021-03-13,ID,4607.0,100.0,6016.0,,1414741.0,38329.0,1237470.0,
1188117,2021-03-14,ID,4714.0,97.0,5647.0,,1419455.0,38426.0,1243117.0,7781193.0
1188118,2021-03-15,ID,5589.0,147.0,6830.0,47064.0,1425044.0,38573.0,1249947.0,7828257.0
1188119,2021-03-16,ID,5414.0,180.0,7716.0,58752.0,1430458.0,38753.0,1257663.0,7887009.0
1188120,2021-03-17,ID,6825.0,162.0,9010.0,35943.0,1437283.0,38915.0,1266673.0,7922952.0
1188121,2021-03-18,ID,6570.0,227.0,6285.0,45963.0,1443853.0,39142.0,1272958.0,7968915.0
1188122,2021-03-19,ID,6279.0,197.0,6007.0,43807.0,1450132.0,39339.0,1278965.0,8012722.0
1188123,2021-03-20,ID,5656.0,108.0,5760.0,26304.0,1455788.0,39447.0,1284725.0,8039026.0
1188124,2021-03-21,ID,4396.0,103.0,6065.0,37582.0,1460184.0,39550.0,1290790.0,8076608.0
1188125,2021-03-22,ID,5744.0,161.0,7177.0,50125.0,1465928.0,39711.0,1297967.0,8126733.0
1188126,2021-03-23,ID,5297.0,154.0,6954.0,49788.0,1471225.0,39865.0,1304921.0,8176521.0
1188127,2021-03-24,ID,5227.0,118.0,7622.0,53162.0,1476452.0,39983.0,1312543.0,8229683.0
1188128,2021-03-25,ID,6107.0,98.0,4656.0,51619.0,1482559.0,40081.0,1317199.0,8281302.0
1188129,2021-03-26,ID,4982.0,85.0,5679.0,45881.0,1487541.0,40166.0,1322878.0,8327183.0
1188130,2021-03-27,ID,4461.0,198.0,4243.0,30638.0,1492002.0,40364.0,1327121.0,8357821.0
1188131,2021-03-28,ID,4083.0,85.0,4279.0,39042.0,1496085.0,40449.0,1331400.0,8396863.0
1188132,2021-03-29,ID,5008.0,132.0,5418.0,48287.0,1501093.0,40581.0,1336818.0,8445150.0
1188133,2021-03-30,ID,4682.0,173.0,5877.0,45714.0,1505775.0,40754.0,1342695.0,8490864.0
1188134,2021-03-31,ID,5937.0,104.0,5635.0,54766.0,1511712.0,40858.0,1348330.0,8545630.0
1188135,2021-04-01,ID,6142.0,196.0,7248.0,41406.0,1517854.0,41054.0,1355578.0,8587036.0
1188136,2021-04-02,ID,5325.0,97.0,5439.0,36045.0,1523179.0,41151.0,1361017.0,8623081.0
1188137,2021-04-03,ID,4345.0,91.0,5197.0,33881.0,1527524.0,41242.0,1366214.0,8656962.0
1188138,2021-04-04,ID,6731.0,427.0,9663.0,38347.0,1534255.0,41669.0,1375877.0,8695309.0
1188139,2021-04-05,ID,3712.0,146.0,5800.0,49759.0,1537967.0,41815.0,1381677.0,8745068.0
1188140,2021-04-06,ID,4549.0,162.0,4296.0,53457.0,1542516.0,41977.0,1385973.0,8798525.0
1188141,2021-04-07,ID,4860.0,87.0,5769.0,54253.0,1547376.0,42064.0,1391742.0,8852778.0
1188142,2021-04-08,ID,5504.0,163.0,7640.0,48180.0,1552880.0,42227.0,1399382.0,8900958.0
1188143,2021-04-09,ID,5265.0,121.0,6277.0,43707.0,1558145.0,42348.0,1405659.0,8944665.0
1188144,2021-04-10,ID,4723.0,95.0,3629.0,30918.0,1562868.0,42443.0,1409288.0,8975583.0
1188145,2021-04-11,ID,4127.0,87.0,5219.0,34434.0,1566995.0,42530.0,1414507.0,9010017.0
1188146,2021-04-12,ID,4829.0,126.0,5289.0,50641.0,1571824.0,42656.0,1419796.0,9060658.0
1188147,2021-04-13,ID,5702.0,126.0,6349.0,44286.0,1577526.0,42782.0,1426145.0,9104944.0
1188148,2021-04-14,ID,5656.0,124.0,5747.0,48728.0,1583182.0,42906.0,1431892.0,9153672.0
1188149,2021-04-15,ID,6177.0,167.0,6362.0,50098.0,1589359.0,43073.0,1438254.0,9203770.0
1188150,2021-04-16,ID,5363.0,123.0,5975.0,44955.0,1594722.0,43196.0,1444229.0,9248725.0
1188151,2021-04-17,ID,5041.0,132.0,5963.0,31280.0,1599763.0,43328.0,1450192.0,9280005.0
1188152,2021-04-18,ID,4585.0,96.0,4873.0,37267.0,1604348.0,43424.0,1455065.0,9317272.0
1188153,2021-04-19,ID,4952.0,143.0,6349.0,48107.0,1609300.0,43567.0,1461414.0,9365379.0
1188154,2021-04-20,ID,5549.0,210.0,6728.0,47048.0,1614849.0,43777.0,1468142.0,9412427.0
1188155,2021-04-21,ID,5720.0,230.0,7314.0,55681.0,1620569.0,44007.0,1475456.0,9468108.0
1188156,2021-04-22,ID,6243.0,165.0,5993.0,41559.0,1626812.0,44172.0,1481449.0,9509667.0
1188157,2021-04-23,ID,5436.0,174.0,5920.0,42263.0,1632248.0,44346.0,1487369.0,9551930.0
1188158,2021-04-24,ID,4544.0,154.0,4953.0,32525.0,1636792.0,44500.0,1492322.0,9584455.0
1188159,2021-04-25,ID,4402.0,94.0,3804.0,36867.0,1641194.0,44594.0,1496126.0,9621322.0
1188160,2021-04-26,ID,5944.0,177.0,5589.0,51895.0,1647138.0,44771.0,1501715.0,9673217.0
1188161,2021-04-27,ID,4656.0,168.0,4884.0,41057.0,1651794.0,44939.0,1506599.0,9714274.0
1188162,2021-04-28,ID,5241.0,177.0,4818.0,55483.0,1657035.0,45116.0,1511417.0,9769757.0
1188163,2021-04-29,ID,5833.0,218.0,6015.0,51664.0,1662868.0,45334.0,1517432.0,9821421.0
1188164,2021-04-30,ID,5500.0,187.0,5202.0,41722.0,1668368.0,45521.0,1522634.0,9863143.0
1188165,2021-05-01,ID,4512.0,131.0,4344.0,32389.0,1672880.0,45652.0,1526978.0,9895532.0
1188166,2021-05-02,ID,4394.0,144.0,3740.0,35713.0,1677274.0,45796.0,1530718.0,9931245.0
1188167,2021-05-03,ID,4730.0,153.0,4773.0,51536.0,1682004.0,45949.0,1535491.0,9982781.0
1188168,2021-05-04,ID,4369.0,188.0,5658.0,51176.0,1686373.0,46137.0,1541149.0,10033957.0
1188169,2021-05-05,ID,5285.0,212.0,5943.0,50122.0,1691658.0,46349.0,1547092.0,10084079.0
1188170,2021-05-06,ID,5647.0,147.0,5440.0,46635.0,1697305.0,46496.0,1552532.0,10130714.0
1188171,2021-05-07,ID,6327.0,167.0,5891.0,44705.0,1703632.0,46663.0,1558423.0,10175419.0
1188172,2021-05-08,ID,6130.0,179.0,5494.0,30249.0,1709762.0,46842.0,1563917.0,10205668.0
1188173,2021-05-09,ID,3922.0,170.0,4360.0,31963.0,1713684.0,47012.0,1568277.0,10237631.0
1188174,2021-05-10,ID,4891.0,206.0,6338.0,45090.0,1718575.0,47218.0,1574615.0,10282721.0
1188175,2021-05-11,ID,5021.0,247.0,5592.0,38640.0,1723596.0,47465.0,1580207.0,10321361.0
1188176,2021-05-12,ID,4608.0,152.0,4671.0,21713.0,1728204.0,47617.0,1584878.0,10343074.0
1188177,2021-05-13,ID,3448.0,99.0,4201.0,15945.0,1731652.0,47716.0,1589079.0,10359019.0
1188178,2021-05-14,ID,2633.0,107.0,3807.0,22519.0,1734285.0,47823.0,1592886.0,10381538.0
1188179,2021-05-15,ID,2385.0,144.0,4181.0,27640.0,1736670.0,47967.0,1597067.0,10409178.0
1188180,2021-05-16,ID,3080.0,126.0,3790.0,36988.0,1739750.0,48093.0,1600857.0,10446166.0
1188181,2021-05-17,ID,4295.0,212.0,5754.0,43504.0,1744045.0,48305.0,1606611.0,10489670.0
1188182,2021-05-18,ID,4185.0,172.0,5628.0,53158.0,1748230.0,48477.0,1612239.0,10542828.0
1188183,2021-05-19,ID,4871.0,192.0,4364.0,55741.0,1753101.0,48669.0,1616603.0,10598569.0
1188184,2021-05-20,ID,5797.0,218.0,4969.0,71775.0,1758898.0,48887.0,1621572.0,10670344.0
1188185,2021-05-21,ID,5746.0,186.0,4570.0,41765.0,1764644.0,49073.0,1626142.0,10712109.0
1188186,2021-05-22,ID,5296.0,132.0,3353.0,53679.0,1769940.0,49205.0,1629495.0,10765788.0
1188187,2021-05-23,ID,5280.0,123.0,3550.0,54406.0,1775220.0,49328.0,1633045.0,10820194.0
1188188,2021-05-24,ID,5907.0,127.0,5234.0,61861.0,1781127.0,49455.0,1638279.0,10882055.0
1188189,2021-05-25,ID,5060.0,172.0,3795.0,56318.0,1786187.0,49627.0,1642074.0,10938373.0
1188190,2021-05-26,ID,5034.0,144.0,3189.0,62386.0,1791221.0,49771.0,1645263.0,11000759.0
1188191,2021-05-27,ID,6278.0,136.0,3924.0,73092.0,1797499.0,49907.0,1649187.0,11073851.0
1188192,2021-05-28,ID,5862.0,193.0,5370.0,71834.0,1803361.0,50100.0,1654557.0,11145685.0
1188193,2021-05-29,ID,6565.0,162.0,5417.0,52132.0,1809926.0,50262.0,1659974.0,11197817.0
1188194,2021-05-30,ID,6115.0,142.0,4024.0,53491.0,1816041.0,50404.0,1663998.0,11251308.0
1188195,2021-05-31,ID,5662.0,174.0,5121.0,51600.0,1821703.0,50578.0,1669119.0,11302908.0
1188196,2021-06-01,ID,4824.0,145.0,5360.0,49731.0,1826527.0,50723.0,1674479.0,11352639.0
1188197,2021-06-02,ID,5246.0,185.0,6022.0,58367.0,1831773.0,50908.0,1680501.0,11411006.0
1188198,2021-06-03,ID,5353.0,187.0,11092.0,65207.0,1837126.0,51095.0,1691593.0,11476213.0
1188199,2021-06-04,ID,6486.0,201.0,5950.0,56772.0,1843612.0,51296.0,1697543.0,11532985.0
1188200,2021-06-05,ID,6594.0,153.0,4241.0,49240.0,1850206.0,51449.0,1701784.0,11582225.0
1188201,2021-06-06,ID,5832.0,163.0,4187.0,51495.0,1856038.0,51612.0,1705971.0,11633720.0
1188202,2021-06-07,ID,6993.0,191.0,5594.0,69184.0,1863031.0,51803.0,1711565.0,11702904.0
1188203,2021-06-08,ID,6294.0,189.0,5805.0,70533.0,1869325.0,51992.0,1717370.0,11773437.0
1188204,2021-06-09,ID,7725.0,170.0,5883.0,69037.0,1877050.0,52162.0,1723253.0,11842474.0
1188205,2021-06-10,ID,8892.0,211.0,5661.0,74144.0,1885942.0,52373.0,1728914.0,11916618.0
1188206,2021-06-11,ID,8083.0,193.0,6230.0,63164.0,1894025.0,52566.0,1735144.0,11979782.0
1188207,2021-06-12,ID,7465.0,164.0,5292.0,48350.0,1901490.0,52730.0,1740436.0,12028132.0
1188208,2021-06-13,ID,9868.0,149.0,4655.0,52713.0,1911358.0,52879.0,1745091.0,12080845.0
1188209,2021-06-14,ID,8189.0,237.0,6143.0,59153.0,1919547.0,53116.0,1751234.0,12139998.0
1188210,2021-06-15,ID,8161.0,164.0,6407.0,42072.0,1927708.0,53280.0,1757641.0,12182070.0
1188211,2021-06-16,ID,9944.0,196.0,6229.0,79322.0,1937652.0,53476.0,1763870.0,12261392.0
1188212,2021-06-17,ID,12624.0,277.0,7350.0,73805.0,1950276.0,53753.0,1771220.0,12335197.0
1188213,2021-06-18,ID,12990.0,290.0,7907.0,75605.0,1963266.0,54043.0,1779127.0,12410802.0
1188214,2021-06-19,ID,12906.0,248.0,7016.0,60229.0,1976172.0,54291.0,1786143.0,12471031.0
1188215,2021-06-20,ID,13737.0,371.0,6385.0,62361.0,1989909.0,54662.0,1792528.0,12533392.0
1188216,2021-06-21,ID,14536.0,294.0,9233.0,70742.0,2004445.0,54956.0,1801761.0,12604134.0
1188217,2021-06-22,ID,13668.0,335.0,8375.0,74391.0,2018113.0,55291.0,1810136.0,12678525.0
1188218,2021-06-23,ID,15308.0,303.0,7167.0,90503.0,2033421.0,55594.0,1817303.0,12769028.0
1188219,2021-06-24,ID,20574.0,355.0,9201.0,95451.0,2053995.0,55949.0,1826504.0,12864479.0
1188220,2021-06-25,ID,18872.0,422.0,8557.0,98274.0,2072867.0,56371.0,1835061.0,12962753.0
1188221,2021-06-26,ID,21095.0,358.0,7396.0,79533.0,2093962.0,56729.0,1842457.0,13042286.0
1188222,2021-06-27,ID,21342.0,409.0,8024.0,80308.0,2115304.0,57138.0,1850481.0,13122594.0
1188223,2021-06-28,ID,20694.0,423.0,9480.0,103265.0,2135998.0,57561.0,1859961.0,13225859.0
1188224,2021-06-29,ID,20467.0,463.0,9645.0,100313.0,2156465.0,58024.0,1869606.0,13326172.0
1188225,2021-06-30,ID,21807.0,467.0,10807.0,98572.0,2178272.0,58491.0,1880413.0,13424744.0
1188226,2021-07-01,ID,24836.0,504.0,9874.0,102765.0,2203108.0,58995.0,1890287.0,13527509.0
1188227,2021-07-02,ID,25830.0,539.0,11578.0,110983.0,2228938.0,59534.0,1901865.0,13638492.0
1188228,2021-07-03,ID,27913.0,493.0,13282.0,86292.0,2256851.0,60027.0,1915147.0,13724784.0
1188229,2021-07-04,ID,27233.0,555.0,13127.0,92398.0,2284084.0,60582.0,1928274.0,13817182.0
1188230,2021-07-05,ID,29745.0,558.0,14416.0,136765.0,2313829.0,61140.0,1942690.0,13953947.0
1188231,2021-07-06,ID,31189.0,728.0,15863.0,141957.0,2345018.0,61868.0,1958553.0,14095904.0
1188232,2021-07-07,ID,34379.0,1040.0,14835.0,135936.0,2379397.0,62908.0,1973388.0,14231840.0
1188233,2021-07-08,ID,38391.0,852.0,21185.0,142005.0,2417788.0,63760.0,1994573.0,14373845.0
1188234,2021-07-09,ID,38124.0,871.0,28975.0,145294.0,2455912.0,64631.0,2023548.0,14519139.0
1188235,2021-07-10,ID,35094.0,826.0,28561.0,128055.0,2491006.0,65457.0,2052109.0,14647194.0
1188236,2021-07-11,ID,36197.0,1007.0,32615.0,123317.0,2527203.0,66464.0,2084724.0,14770511.0
1188237,2021-07-12,ID,40427.0,891.0,34754.0,159354.0,2567630.0,67355.0,2119478.0,14929865.0
1188238,2021-07-13,ID,47899.0,864.0,20123.0,172859.0,2615529.0,68219.0,2139601.0,15102724.0
1188239,2021-07-14,ID,54517.0,991.0,17762.0,185321.0,2670046.0,69210.0,2157363.0,15288045.0
1188240,2021-07-15,ID,56757.0,982.0,19049.0,179216.0,2726803.0,70192.0,2176412.0,15467261.0
1188241,2021-07-16,ID,54000.0,1205.0,28079.0,188551.0,2780803.0,71397.0,2204491.0,15655812.0
1188242,2021-07-17,ID,51952.0,1092.0,27903.0,138175.0,2832755.0,72489.0,2232394.0,15793987.0
1188243,2021-07-18,ID,44721.0,1093.0,29264.0,127461.0,2877476.0,73582.0,2261658.0,15921448.0
1188244,2021-07-19,ID,34257.0,1338.0,32217.0,114674.0,2911733.0,74920.0,2293875.0,16036122.0
1188245,2021-07-20,ID,38325.0,1280.0,29791.0,116232.0,2950058.0,76200.0,2323666.0,16152354.0
1188246,2021-07-21,ID,33772.0,1383.0,32887.0,228702.0,2983830.0,77583.0,2356553.0,16381056.0
1188247,2021-07-22,ID,49509.0,1449.0,36370.0,202385.0,3033339.0,79032.0,2392923.0,16583441.0
1188248,2021-07-23,ID,49071.0,1566.0,38988.0,179953.0,3082410.0,80598.0,2431911.0,16763394.0
1188249,2021-07-24,ID,45416.0,1415.0,39767.0,124139.0,3127826.0,82013.0,2471678.0,16887533.0
1188250,2021-07-25,ID,38679.0,1266.0,37640.0,121266.0,3166505.0,83279.0,2509318.0,17008799.0
1188251,2021-07-26,ID,28228.0,1487.0,40374.0,180202.0,3194733.0,84766.0,2549692.0,17189001.0
1188252,2021-07-27,ID,45203.0,2069.0,47128.0,185181.0,3239936.0,86835.0,2596820.0,17374182.0
1188253,2021-07-28,ID,47791.0,1824.0,43856.0,173464.0,3287727.0,88659.0,2640676.0,17547646.0
1188254,2021-07-29,ID,43479.0,1893.0,45494.0,164999.0,3331206.0,90552.0,2686170.0,17712645.0
1188255,2021-07-30,ID,41168.0,1759.0,44550.0,150222.0,3372374.0,92311.0,2730720.0,17862867.0
1188256,2021-07-31,ID,37284.0,1808.0,39372.0,112661.0,3409658.0,94119.0,2770092.0,17975528.0
1188257,2021-08-01,ID,30738.0,1604.0,39446.0,106785.0,3440396.0,95723.0,2809538.0,18082313.0
1188258,2021-08-02,ID,22404.0,1568.0,32807.0,151712.0,3462800.0,97291.0,2842345.0,18234025.0
1188259,2021-08-03,ID,33900.0,1598.0,31324.0,148812.0,3496700.0,98889.0,2873669.0,18382837.0
1188260,2021-08-04,ID,35867.0,1747.0,34251.0,153917.0,3532567.0,100636.0,2907920.0,18536754.0
1188261,2021-08-05,ID,35764.0,1739.0,39726.0,148980.0,3568331.0,102375.0,2947646.0,18685734.0
1188262,2021-08-06,ID,39532.0,1635.0,48832.0,144055.0,3607863.0,104010.0,2996478.0,18829789.0
1188263,2021-08-07,ID,31753.0,1588.0,39716.0,102565.0,3639616.0,105598.0,3036194.0,18932354.0
1188264,2021-08-08,ID,26415.0,1498.0,48508.0,99387.0,3666031.0,107096.0,3084702.0,19031741.0
1188265,2021-08-09,ID,20709.0,1475.0,44959.0,146150.0,3686740.0,108571.0,3129661.0,19177891.0
1188266,2021-08-10,ID,32081.0,2048.0,41486.0,135459.0,3718821.0,110619.0,3171147.0,19313350.0
1188267,2021-08-11,ID,30625.0,1579.0,39931.0,136252.0,3749446.0,112198.0,3211078.0,19449602.0
1188268,2021-08-12,ID,24709.0,1466.0,36637.0,146481.0,3774155.0,113664.0,3247715.0,19596083.0
1188269,2021-08-13,ID,30788.0,1432.0,42003.0,126416.0,3804943.0,115096.0,3289718.0,19722499.0
1188270,2021-08-14,ID,28598.0,1270.0,31880.0,89768.0,3833541.0,116366.0,3321598.0,19812267.0
1188271,2021-08-15,ID,20813.0,1222.0,30361.0,78377.0,3854354.0,117588.0,3351959.0,19890644.0
1188272,2021-08-16,ID,17384.0,1245.0,29925.0,101426.0,3871738.0,118833.0,3381884.0,19992070.0
1188273,2021-08-17,ID,20741.0,1180.0,32225.0,78626.0,3892479.0,120013.0,3414109.0,20070696.0
1188274,2021-08-18,ID,15768.0,1128.0,29794.0,115108.0,3908247.0,121141.0,3443903.0,20185804.0
1188275,2021-08-19,ID,22053.0,1492.0,29012.0,113847.0,3930300.0,122633.0,3472915.0,20299651.0
1188276,2021-08-20,ID,20004.0,1348.0,26122.0,116306.0,3950304.0,123981.0,3499037.0,20415957.0
1188277,2021-08-21,ID,16744.0,1361.0,23011.0,85216.0,3967048.0,125342.0,3522048.0,20501173.0
1188278,2021-08-22,ID,12408.0,1030.0,24276.0,74324.0,3979456.0,126372.0,3546324.0,20575497.0
1188279,2021-08-23,ID,9604.0,842.0,24758.0,123844.0,3989060.0,127214.0,3571082.0,20699341.0
1188280,2021-08-24,ID,19106.0,1038.0,35082.0,146788.0,4008166.0,128252.0,3606164.0,20846129.0
1188281,2021-08-25,ID,18671.0,1041.0,33703.0,128623.0,4026837.0,129293.0,3639867.0,20974752.0
1188282,2021-08-26,ID,16899.0,889.0,30099.0,107521.0,4043736.0,130182.0,3669966.0,21082273.0
1188283,2021-08-27,ID,12618.0,599.0,19290.0,104314.0,4056354.0,130781.0,3689256.0,21186587.0
1188284,2021-08-28,ID,10050.0,591.0,18594.0,92531.0,4066404.0,131372.0,3707850.0,21279118.0
1188285,2021-08-29,ID,7427.0,551.0,16468.0,78055.0,4073831.0,131923.0,3724318.0,21357173.0
1188286,2021-08-30,ID,5436.0,568.0,19398.0,130524.0,4079267.0,132491.0,3743716.0,21487697.0
1188287,2021-08-31,ID,10534.0,532.0,16781.0,134079.0,4089801.0,133023.0,3760497.0,21621776.0
1188288,2021-09-01,ID,10337.0,653.0,16394.0,128853.0,4100138.0,133676.0,3776891.0,21750629.0
1188289,2021-09-02,ID,8955.0,680.0,21208.0,128343.0,4109093.0,134356.0,3798099.0,21878972.0
1188290,2021-09-03,ID,7797.0,574.0,15544.0,128302.0,4116890.0,134930.0,3813643.0,22007274.0
1188291,2021-09-04,ID,6727.0,539.0,13806.0,104944.0,4123617.0,135469.0,3827449.0,22112218.0
1188292,2021-09-05,ID,5403.0,392.0,10191.0,96507.0,4129020.0,135861.0,3837640.0,22208725.0
1188293,2021-09-06,ID,4413.0,612.0,13049.0,310931.0,4133433.0,136473.0,3850689.0,22519656.0
1188294,2021-09-07,ID,7201.0,683.0,14159.0,145660.0,4140634.0,137156.0,3864848.0,22665316.0
1188295,2021-09-08,ID,6731.0,626.0,11912.0,148458.0,4147365.0,137782.0,3876760.0,22813774.0
1188296,2021-09-09,ID,5990.0,334.0,10650.0,149780.0,4153355.0,138116.0,3887410.0,22963554.0
1188297,2021-09-10,ID,5376.0,315.0,14356.0,143135.0,4158731.0,138431.0,3901766.0,23106689.0
1188298,2021-09-11,ID,5001.0,270.0,7586.0,124016.0,4163732.0,138701.0,3909352.0,23230705.0
1188299,2021-09-12,ID,3779.0,188.0,9401.0,120529.0,4167511.0,138889.0,3918753.0,23351234.0
1188300,2021-09-13,ID,2577.0,276.0,12474.0,185722.0,4170088.0,139165.0,3931227.0,23536956.0
1188301,2021-09-14,ID,4128.0,250.0,11246.0,153493.0,4174216.0,139415.0,3942473.0,23690449.0
1188302,2021-09-15,ID,3948.0,267.0,11046.0,54766.0,4178164.0,139682.0,3953519.0,23745215.0
1188303,2021-09-16,ID,3145.0,237.0,14633.0,293454.0,4181309.0,139919.0,3968152.0,24038669.0
1188304,2021-09-17,ID,3835.0,219.0,7912.0,201138.0,4185144.0,140138.0,3976064.0,24239807.0
1188305,2021-09-18,ID,3385.0,185.0,7076.0,133765.0,4188529.0,140323.0,3983140.0,24373572.0
1188306,2021-09-19,ID,2234.0,145.0,6186.0,150714.0,4190763.0,140468.0,3989326.0,24524286.0
1188307,2021-09-20,ID,1932.0,166.0,6799.0,176440.0,4192695.0,140634.0,3996125.0,24700726.0
1188308,2021-09-21,ID,3263.0,171.0,6581.0,185396.0,4195958.0,140805.0,4002706.0,24886122.0
1188309,2021-09-22,ID,2720.0,149.0,5356.0,173914.0,4198678.0,140954.0,4008062.0,25060036.0
1188310,2021-09-23,ID,2881.0,160.0,4386.0,172973.0,4201559.0,141114.0,4012448.0,25233009.0
1188311,2021-09-24,ID,2557.0,144.0,4607.0,181861.0,4204116.0,141258.0,4017055.0,25414870.0
1188312,2021-09-25,ID,2137.0,123.0,3746.0,148743.0,4206253.0,141381.0,4020801.0,25563613.0
1188313,2021-09-26,ID,1760.0,86.0,2976.0,,4208013.0,141467.0,4023777.0,
1188314,2021-09-27,ID,1390.0,118.0,3771.0,,4209403.0,141585.0,4027548.0,25757177.0
1188315,2021-09-28,ID,2057.0,124.0,3551.0,197310.0,4211460.0,141709.0,4031099.0,25954487.0
1188316,2021-09-29,ID,1954.0,117.0,3077.0,193809.0,4213414.0,141826.0,4034176.0,26148296.0
1188317,2021-09-30,ID,1690.0,113.0,2848.0,171146.0,4215104.0,141939.0,4037024.0,26319442.0
1188318,2021-10-01,ID,1624.0,87.0,2811.0,159999.0,4216728.0,142026.0,4039835.0,26479441.0
1188319,2021-10-02,ID,1414.0,89.0,2380.0,160640.0,4218142.0,142115.0,4042215.0,26640081.0
1188320,2021-10-03,ID,1142.0,58.0,2020.0,146708.0,4219284.0,142173.0,4044235.0,26786789.0
1188321,2021-10-04,ID,922.0,88.0,2656.0,176723.0,4220206.0,142261.0,4046891.0,26963512.0
1188322,2021-10-05,ID,1404.0,77.0,2558.0,190230.0,4221610.0,142338.0,4049449.0,27153742.0
1188323,2021-10-06,ID,1484.0,75.0,2851.0,181122.0,4223094.0,142413.0,4052300.0,27334864.0
1188324,2021-10-07,ID,1393.0,81.0,1946.0,181510.0,4224487.0,142494.0,4054246.0,27516374.0
1188325,2021-10-08,ID,1384.0,66.0,3514.0,182910.0,4225871.0,142560.0,4057760.0,27699284.0
1188326,2021-10-09,ID,1167.0,52.0,1507.0,144670.0,4227038.0,142612.0,4059267.0,27843954.0
1188327,2021-10-10,ID,894.0,39.0,1584.0,151970.0,4227932.0,142651.0,4060851.0,27995924.0
1188328,2021-10-11,ID,620.0,65.0,2444.0,190403.0,4228552.0,142716.0,4063295.0,28186327.0
1188329,2021-10-12,ID,1261.0,47.0,2130.0,181176.0,4229813.0,142763.0,4065425.0,28367503.0
1188330,2021-10-13,ID,1233.0,48.0,2259.0,165707.0,4231046.0,142811.0,4067684.0,28533210.0
1188331,2021-10-14,ID,1053.0,37.0,1715.0,180420.0,4232099.0,142848.0,4069399.0,28713630.0
1188332,2021-10-15,ID,915.0,41.0,1408.0,180230.0,4233014.0,142889.0,4070807.0,28893860.0
