,date,location_key,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential
1652427,2022-05-16,SG,-5.0,14.0,0.0,-36.0,-71.0,25.0
1652428,2022-05-17,SG,-12.0,-3.0,-12.0,-17.0,-6.0,9.0
1652429,2022-05-18,SG,-13.0,-9.0,-13.0,-16.0,-5.0,9.0
1652430,2022-05-19,SG,-15.0,-9.0,-26.0,-14.0,-6.0,9.0
1652431,2022-05-20,SG,-10.0,-3.0,-21.0,-15.0,-3.0,11.0
1652432,2022-05-21,SG,-7.0,3.0,-16.0,-14.0,6.0,6.0
1652433,2022-05-22,SG,-8.0,-1.0,-10.0,-17.0,6.0,6.0
1652434,2022-05-23,SG,-12.0,-4.0,-20.0,-17.0,-6.0,10.0
1652435,2022-05-24,SG,-11.0,-3.0,-13.0,-17.0,-5.0,9.0
1652436,2022-05-25,SG,-13.0,-10.0,-22.0,-16.0,-5.0,10.0
1652437,2022-05-26,SG,-11.0,-3.0,-14.0,-13.0,-6.0,9.0
1652438,2022-05-27,SG,-7.0,0.0,-17.0,-15.0,-8.0,12.0
1652439,2022-05-28,SG,-4.0,5.0,-11.0,-12.0,6.0,4.0
1652440,2022-05-29,SG,-5.0,0.0,-7.0,-14.0,4.0,4.0
1652441,2022-05-30,SG,-8.0,0.0,-12.0,-18.0,-12.0,10.0
1652442,2022-05-31,SG,-9.0,-2.0,-12.0,-17.0,-9.0,9.0
1652443,2022-06-01,SG,-10.0,-8.0,-12.0,-16.0,-9.0,10.0
1652444,2022-06-02,SG,-11.0,-6.0,-17.0,-14.0,-12.0,10.0
1652445,2022-06-03,SG,-9.0,-4.0,-17.0,-16.0,-11.0,12.0
1652446,2022-06-04,SG,-4.0,1.0,-12.0,-11.0,3.0,5.0
1652447,2022-06-05,SG,-5.0,-4.0,-9.0,-13.0,2.0,4.0
1652448,2022-06-06,SG,-8.0,-2.0,-12.0,-18.0,-15.0,10.0
1652449,2022-06-07,SG,-9.0,-4.0,-8.0,-17.0,-14.0,10.0
1652450,2022-06-08,SG,-10.0,-10.0,-16.0,-16.0,-14.0,11.0
1652451,2022-06-09,SG,-11.0,-7.0,-16.0,-15.0,-15.0,10.0
1652452,2022-06-10,SG,-9.0,-4.0,-15.0,-17.0,-15.0,13.0
1652453,2022-06-11,SG,-6.0,1.0,-11.0,-11.0,2.0,5.0
1652454,2022-06-12,SG,-5.0,-2.0,-3.0,-12.0,1.0,4.0
1652455,2022-06-13,SG,-10.0,-3.0,-16.0,-19.0,-18.0,11.0
1652456,2022-06-14,SG,-10.0,-4.0,-5.0,-19.0,-15.0,10.0
1652457,2022-06-15,SG,-11.0,-10.0,-11.0,-17.0,-15.0,11.0
1652458,2022-06-16,SG,-12.0,-8.0,-14.0,-16.0,-17.0,11.0
1652459,2022-06-17,SG,-9.0,-3.0,-8.0,-17.0,-16.0,13.0
1652460,2022-06-18,SG,-6.0,0.0,-1.0,-12.0,1.0,5.0
1652461,2022-06-19,SG,-5.0,-4.0,-1.0,-13.0,2.0,4.0
1652462,2022-06-20,SG,-10.0,-4.0,-15.0,-19.0,-17.0,11.0
1652463,2022-06-21,SG,-9.0,-4.0,-5.0,-18.0,-14.0,10.0
1652464,2022-06-22,SG,-10.0,-8.0,-6.0,-17.0,-13.0,11.0
1652465,2022-06-23,SG,-12.0,-6.0,-13.0,-15.0,-15.0,11.0
1652466,2022-06-24,SG,-8.0,-3.0,-13.0,-16.0,-14.0,13.0
1652467,2022-06-25,SG,-4.0,2.0,-8.0,-11.0,3.0,5.0
1652468,2022-06-26,SG,-6.0,-2.0,-4.0,-14.0,2.0,6.0
1652469,2022-06-27,SG,-10.0,1.0,-13.0,-15.0,-8.0,10.0
1652470,2022-06-28,SG,-11.0,-1.0,-12.0,-15.0,-6.0,9.0
1652471,2022-06-29,SG,-11.0,-8.0,-12.0,-13.0,-6.0,10.0
1652472,2022-06-30,SG,-11.0,-4.0,-17.0,-11.0,-7.0,10.0
1652473,2022-07-01,SG,-8.0,-3.0,-14.0,-12.0,-6.0,12.0
1652474,2022-07-02,SG,-4.0,3.0,-8.0,-10.0,3.0,6.0
1652475,2022-07-03,SG,-5.0,-2.0,-4.0,-13.0,2.0,6.0
1652476,2022-07-04,SG,-8.0,-2.0,-14.0,-18.0,-16.0,12.0
1652477,2022-07-05,SG,-12.0,-5.0,-15.0,-14.0,-6.0,10.0
1652478,2022-07-06,SG,-12.0,-9.0,-14.0,-13.0,-6.0,10.0
1652479,2022-07-07,SG,-12.0,-5.0,-16.0,-11.0,-8.0,9.0
1652480,2022-07-08,SG,-9.0,-2.0,-19.0,-13.0,-8.0,12.0
1652481,2022-07-09,SG,-7.0,4.0,-12.0,-12.0,0.0,6.0
1652482,2022-07-10,SG,-8.0,-6.0,6.0,-12.0,-14.0,4.0
1652483,2022-07-11,SG,-1.0,17.0,23.0,-33.0,-73.0,26.0
1652484,2022-07-12,SG,-13.0,-2.0,-11.0,-14.0,-7.0,9.0
1652485,2022-07-13,SG,-13.0,-10.0,-14.0,-13.0,-7.0,10.0
1652486,2022-07-14,SG,-13.0,-5.0,-17.0,-12.0,-7.0,10.0
1652487,2022-07-15,SG,-10.0,-6.0,-15.0,-13.0,-6.0,13.0
1652488,2022-07-16,SG,-5.0,2.0,-7.0,-11.0,3.0,7.0
1652489,2022-07-17,SG,-7.0,-3.0,-8.0,-14.0,2.0,7.0
1652490,2022-07-18,SG,-13.0,-4.0,-15.0,-16.0,-9.0,10.0
1652491,2022-07-19,SG,-12.0,-5.0,-7.0,-15.0,-6.0,13.0
1652492,2022-07-20,SG,-13.0,-12.0,-16.0,-13.0,-7.0,11.0
1652493,2022-07-21,SG,-14.0,-8.0,-15.0,-12.0,-7.0,10.0
1652494,2022-07-22,SG,-10.0,-6.0,-16.0,-13.0,-6.0,13.0
1652495,2022-07-23,SG,-3.0,1.0,-5.0,-10.0,4.0,6.0
1652496,2022-07-24,SG,-8.0,-6.0,-16.0,-16.0,0.0,7.0
1652497,2022-07-25,SG,-10.0,-4.0,-15.0,-15.0,-7.0,11.0
1652498,2022-07-26,SG,-10.0,-7.0,-15.0,-13.0,-5.0,10.0
1652499,2022-07-27,SG,-10.0,-10.0,-9.0,-12.0,-5.0,10.0
1652500,2022-07-28,SG,-9.0,-5.0,-12.0,-10.0,-6.0,10.0
1652501,2022-07-29,SG,-7.0,-8.0,-23.0,-11.0,-4.0,13.0
1652502,2022-07-30,SG,2.0,3.0,-3.0,-6.0,5.0,6.0
1652503,2022-07-31,SG,-1.0,-1.0,-7.0,-11.0,3.0,6.0
1652504,2022-08-01,SG,-7.0,-2.0,-12.0,-13.0,-5.0,10.0
1652505,2022-08-02,SG,-10.0,-8.0,-17.0,-13.0,-4.0,10.0
1652506,2022-08-03,SG,-9.0,-12.0,-13.0,-11.0,-4.0,10.0
1652507,2022-08-04,SG,-9.0,-7.0,-16.0,-10.0,-5.0,10.0
1652508,2022-08-05,SG,-5.0,-2.0,-10.0,-11.0,-5.0,12.0
1652509,2022-08-06,SG,-1.0,2.0,-1.0,-8.0,2.0,5.0
1652510,2022-08-07,SG,-2.0,-4.0,-2.0,-12.0,0.0,5.0
1652511,2022-08-08,SG,3.0,4.0,12.0,-13.0,-15.0,9.0
1652512,2022-08-09,SG,0.0,10.0,56.0,-29.0,-74.0,25.0
1652513,2022-08-10,SG,-9.0,-11.0,-7.0,-15.0,-13.0,12.0
1652514,2022-08-11,SG,-10.0,-6.0,-11.0,-9.0,-4.0,9.0
1652515,2022-08-12,SG,-8.0,-7.0,-12.0,-11.0,-2.0,12.0
1652516,2022-08-13,SG,-3.0,-2.0,-5.0,-10.0,5.0,6.0
1652517,2022-08-14,SG,-3.0,-5.0,-5.0,-12.0,3.0,6.0
1652518,2022-08-15,SG,-6.0,-4.0,-4.0,-12.0,-7.0,12.0
1652519,2022-08-16,SG,-8.0,-7.0,-6.0,-12.0,-5.0,12.0
1652520,2022-08-17,SG,-8.0,-11.0,-5.0,-10.0,-3.0,12.0
1652521,2022-08-18,SG,-9.0,-8.0,-7.0,-8.0,-4.0,12.0
1652522,2022-08-19,SG,-5.0,-5.0,-7.0,-10.0,-4.0,15.0
1652523,2022-08-20,SG,-2.0,0.0,-8.0,-8.0,5.0,8.0
1652524,2022-08-21,SG,-3.0,-3.0,-3.0,-10.0,2.0,8.0
1652525,2022-08-22,SG,-7.0,-4.0,-6.0,-11.0,-5.0,13.0
1652526,2022-08-23,SG,-8.0,-7.0,-6.0,-11.0,-3.0,12.0
1652527,2022-08-24,SG,-9.0,-13.0,-8.0,-9.0,-3.0,13.0
1652528,2022-08-25,SG,-9.0,-8.0,-11.0,-8.0,-4.0,12.0
1652529,2022-08-26,SG,-5.0,-3.0,-11.0,-9.0,-2.0,15.0
1652530,2022-08-27,SG,-2.0,-2.0,-12.0,-7.0,5.0,8.0
1652531,2022-08-28,SG,-1.0,-2.0,-1.0,-9.0,3.0,7.0
1652532,2022-08-29,SG,-5.0,-3.0,-10.0,-11.0,-5.0,12.0
1652533,2022-08-30,SG,-4.0,-3.0,-2.0,-10.0,-2.0,10.0
1652534,2022-08-31,SG,-3.0,-8.0,-2.0,-8.0,-3.0,10.0
1652535,2022-09-01,SG,-2.0,-5.0,0.0,-5.0,-5.0,8.0
1652536,2022-09-02,SG,-3.0,-8.0,-1.0,-13.0,-16.0,13.0
1652537,2022-09-03,SG,0.0,-2.0,8.0,-5.0,3.0,4.0
1652538,2022-09-04,SG,-2.0,-7.0,0.0,-9.0,0.0,5.0
1652539,2022-09-05,SG,-3.0,-6.0,-2.0,-13.0,-14.0,10.0
1652540,2022-09-06,SG,-3.0,-7.0,7.0,-12.0,-12.0,9.0
1652541,2022-09-07,SG,-4.0,-11.0,0.0,-11.0,-12.0,10.0
1652542,2022-09-08,SG,-4.0,-7.0,4.0,-9.0,-13.0,9.0
1652543,2022-09-09,SG,-4.0,-6.0,-4.0,-12.0,-12.0,12.0
